date,F1,F2,F3,F4,F5,OT
2020-01-02 19:00:00,0.1250000000000001,0.175438596491228,0.3653846153846155,0.1851851851851852,0.336,0.2681718061674009
2020-01-02 20:00:00,0.1634615384615384,0.2456140350877192,0.4294871794871795,0.2592592592592592,0.248,0.1811674008810572
2020-01-02 21:00:00,0.16987179487179485,0.27485380116959063,0.4102564102564103,0.23456790123456792,0.26666666666666666,0.1989720998531571
2020-01-02 22:00:00,0.1634615384615384,0.175438596491228,0.3461538461538462,0.2222222222222222,0.288,0.2131057268722467
2020-01-02 23:00:00,0.14423076923076927,0.26315789473684204,0.34935897435897445,0.2407407407407407,0.288,0.21530837004405284
2020-01-03 00:00:00,0.2019230769230769,0.27192982456140347,0.45833333333333337,0.2962962962962963,0.264,0.18502202643171806
2020-01-03 01:00:00,0.17307692307692304,0.25730994152046777,0.3803418803418804,0.27160493827160487,0.26133333333333336,0.19144640234948604
2020-01-03 02:00:00,0.11057692307692316,0.4035087719298245,0.33333333333333337,0.2222222222222222,0.16399999999999998,0.1222466960352423
2020-01-03 03:00:00,0.24038461538461536,0.27192982456140347,0.4487179487179487,0.2962962962962963,0.29999999999999993,0.23017621145374445
2020-01-03 04:00:00,0.1538461538461538,0.4385964912280701,0.2884615384615385,0.1851851851851852,0.216,0.1734581497797356
2020-01-03 05:00:00,0.1250000000000001,0.4561403508771929,0.3141025641025641,0.1851851851851852,0.136,0.0980176211453744
2020-01-03 06:00:00,0.1586538461538462,0.35672514619883033,0.3472222222222222,0.2345679012345679,0.196,0.1426211453744493
2020-01-03 07:00:00,0.19230769230769232,0.2573099415204678,0.3803418803418803,0.2839506172839506,0.256,0.1872246696035242
2020-01-03 08:00:00,0.10576923076923087,0.5789473684210527,0.233974358974359,0.1481481481481481,0.11599999999999999,0.08727973568281935
2020-01-03 09:00:00,0.0865384615384616,0.3508771929824561,0.3012820512820513,0.1481481481481481,0.168,0.1227973568281938
2020-01-03 10:00:00,0.12500000000000006,0.4561403508771929,0.2660256410256411,0.1851851851851852,0.176,0.13876651982378854
2020-01-03 11:00:00,0.1538461538461538,0.3859649122807017,0.2884615384615385,0.1851851851851852,0.176,0.1332599118942731
2020-01-03 12:00:00,0.3076923076923077,0.087719298245614,0.4326923076923077,0.27777777777777773,0.5119999999999999,0.477147577092511
2020-01-03 13:00:00,0.5144230769230769,0.0789473684210526,0.4871794871794872,0.27777777777777773,0.6039999999999999,0.5586453744493391
2020-01-03 14:00:00,0.5673076923076922,0.0701754385964912,0.4807692307692308,0.3333333333333333,0.6399999999999999,0.6101321585903084
2020-01-03 15:00:00,0.5096153846153846,0.0964912280701754,0.4423076923076923,0.2592592592592592,0.5839999999999999,0.5958149779735683
2020-01-03 16:00:00,0.5544871794871794,0.08187134502923973,0.48290598290598297,0.2962962962962963,0.6373333333333333,0.6433553597650513
2020-01-03 17:00:00,0.3701923076923077,0.131578947368421,0.4358974358974359,0.27777777777777773,0.5319999999999999,0.5156938325991189
2020-01-03 18:00:00,0.5096153846153848,0.1228070175438596,0.4487179487179487,0.2222222222222222,0.5279999999999999,0.5936123348017621
2020-01-03 19:00:00,0.37019230769230776,0.1929824561403508,0.4743589743589744,0.1851851851851852,0.41600000000000004,0.3758259911894273
2020-01-03 20:00:00,0.5673076923076922,0.1228070175438596,0.4551282051282052,0.2222222222222222,0.576,0.5787444933920705
2020-01-03 21:00:00,0.37820512820512825,0.1403508771929824,0.4743589743589744,0.24691358024691357,0.6133333333333333,0.7066813509544788
2020-01-03 22:00:00,0.173076923076923,0.1929824561403508,0.467948717948718,0.1481481481481481,0.28,0.2164096916299559
2020-01-03 23:00:00,0.3509615384615385,0.1403508771929824,0.47115384615384615,0.1851851851851852,0.45199999999999996,0.46145374449339205
2020-01-04 00:00:00,0.49038461538461536,0.1666666666666666,0.46153846153846156,0.2407407407407407,0.472,0.44465859030837007
2020-01-04 01:00:00,0.3653846153846154,0.219298245614035,0.46153846153846156,0.2222222222222222,0.344,0.26431718061674003
2020-01-04 02:00:00,0.3173076923076923,0.2280701754385964,0.3012820512820513,0.2222222222222222,0.36,0.3601321585903084
2020-01-04 03:00:00,0.12500000000000006,0.27485380116959063,0.3162393162393163,0.1604938271604938,0.19999999999999996,0.1593245227606461
2020-01-04 04:00:00,0.1730769230769231,0.4122807017543859,0.37500000000000006,0.16666666666666666,0.124,0.09388766519823785
2020-01-04 05:00:00,0.173076923076923,0.4210526315789473,0.4230769230769231,0.1481481481481481,0.112,0.0842511013215859
2020-01-04 06:00:00,0.16346153846153838,0.3070175438596491,0.33974358974358987,0.16666666666666666,0.21599999999999997,0.16877753303964754
2020-01-04 07:00:00,0.16987179487179485,0.49122807017543857,0.3076923076923077,0.1851851851851852,0.1386666666666667,0.10095447870778262
2020-01-04 08:00:00,0.1538461538461538,0.5438596491228069,0.25,0.1851851851851852,0.072,0.0611233480176211
2020-01-04 09:00:00,0.1923076923076923,0.2807017543859649,0.3525641025641027,0.2222222222222222,0.248,0.2180616740088105
2020-01-04 10:00:00,0.2019230769230769,0.4035087719298245,0.3012820512820513,0.1481481481481481,0.208,0.1668502202643172
2020-01-04 11:00:00,0.14903846153846156,0.6929824561403509,0.27243589743589747,0.1481481481481481,0.088,0.08204845814977971
2020-01-04 12:00:00,0.15064102564102563,0.5380116959064326,0.2777777777777778,0.1604938271604938,0.152,0.13160792951541847
2020-01-04 13:00:00,0.1634615384615384,0.3859649122807017,0.3076923076923077,0.1851851851851852,0.2,0.1734581497797356
2020-01-04 14:00:00,0.2451923076923077,0.2894736842105262,0.4262820512820513,0.2592592592592592,0.29200000000000004,0.22797356828193832
2020-01-04 15:00:00,0.2403846153846154,0.3070175438596491,0.38141025641025633,0.2222222222222222,0.28400000000000003,0.2340308370044053
2020-01-04 16:00:00,0.2596153846153847,0.2631578947368421,0.5192307692307694,0.2222222222222222,0.344,0.2621145374449339
2020-01-04 17:00:00,0.27403846153846156,0.25438596491228066,0.46474358974358976,0.2592592592592592,0.364,0.29653083700440525
2020-01-04 18:00:00,0.2692307692307693,0.2280701754385964,0.5000000000000001,0.2592592592592592,0.344,0.2736784140969163
2020-01-04 19:00:00,0.4423076923076924,0.2807017543859649,0.4615384615384615,0.2222222222222222,0.424,0.3876651982378855
2020-01-04 20:00:00,0.6009615384615383,0.28070175438596484,0.48076923076923084,0.27777777777777773,0.41600000000000004,0.3805066079295154
2020-01-04 21:00:00,0.2788461538461539,0.3625730994152046,0.4038461538461539,0.23456790123456792,0.288,0.24247430249632895
2020-01-04 22:00:00,0.2307692307692308,0.2631578947368421,0.4743589743589744,0.2592592592592592,0.336,0.2830396475770925
2020-01-04 23:00:00,0.17788461538461542,0.42982456140350866,0.3653846153846154,0.18518518518518517,0.236,0.1930066079295154
2020-01-05 00:00:00,0.1250000000000001,0.3684210526315788,0.3525641025641027,0.2222222222222222,0.256,0.2312775330396476
2020-01-05 01:00:00,0.14423076923076925,0.39473684210526305,0.3589743589743589,0.16666666666666666,0.236,0.20484581497797355
2020-01-05 02:00:00,0.2259615384615385,0.3596491228070175,0.5160256410256412,0.27777777777777773,0.30000000000000004,0.2566079295154185
2020-01-05 03:00:00,0.17788461538461536,0.38596491228070173,0.4326923076923078,0.2407407407407407,0.244,0.22136563876651974
2020-01-05 04:00:00,0.4951923076923078,0.28070175438596484,0.4775641025641026,0.27777777777777773,0.444,0.43281938325991187
2020-01-05 05:00:00,0.44471153846153855,0.3070175438596491,0.4887820512820513,0.287037037037037,0.414,0.36839207048458145
2020-01-05 06:00:00,0.3942307692307693,0.3333333333333333,0.5000000000000001,0.2962962962962963,0.384,0.3039647577092511
2020-01-05 07:00:00,0.3509615384615385,0.28070175438596484,0.5000000000000001,0.27777777777777773,0.42800000000000005,0.39207048458149774
2020-01-05 08:00:00,0.3221153846153846,0.38596491228070173,0.48397435897435903,0.2962962962962963,0.352,0.2929515418502202
2020-01-05 09:00:00,0.3245192307692307,0.3684210526315789,0.4863782051282052,0.30092592592592593,0.35766666666666663,0.29687499999999994
2020-01-05 10:00:00,0.32692307692307687,0.3508771929824561,0.4887820512820514,0.3055555555555555,0.3633333333333333,0.3007984581497797
2020-01-05 11:00:00,0.329326923076923,0.3333333333333333,0.4911858974358975,0.3101851851851852,0.369,0.3047219162995594
2020-01-05 12:00:00,0.3317307692307692,0.3157894736842105,0.49358974358974367,0.31481481481481477,0.37466666666666665,0.30864537444933915
2020-01-05 13:00:00,0.33413461538461536,0.29824561403508765,0.49599358974358987,0.3194444444444444,0.3803333333333333,0.3125688325991189
2020-01-05 14:00:00,0.3365384615384615,0.2807017543859649,0.498397435897436,0.32407407407407407,0.386,0.3164922907488986
2020-01-05 15:00:00,0.33894230769230765,0.26315789473684204,0.5008012820512822,0.32870370370370366,0.39166666666666666,0.32041574889867835
2020-01-05 16:00:00,0.3413461538461538,0.24561403508771926,0.5032051282051283,0.3333333333333333,0.3973333333333333,0.3243392070484581
2020-01-05 17:00:00,0.34375,0.22807017543859642,0.5056089743589745,0.3379629629629629,0.40299999999999997,0.3282626651982378
2020-01-05 18:00:00,0.34615384615384615,0.21052631578947362,0.5080128205128207,0.34259259259259256,0.4086666666666666,0.33218612334801756
2020-01-05 19:00:00,0.3485576923076923,0.1929824561403508,0.5104166666666669,0.34722222222222215,0.41433333333333333,0.3361095814977973
2020-01-05 20:00:00,0.35096153846153844,0.175438596491228,0.512820512820513,0.3518518518518518,0.42,0.34003303964757703
2020-01-05 21:00:00,0.2115384615384615,0.2280701754385964,0.467948717948718,0.2592592592592592,0.304,0.2505506607929516
2020-01-05 22:00:00,0.2019230769230769,0.1578947368421052,0.467948717948718,0.2222222222222222,0.344,0.2830396475770925
2020-01-05 23:00:00,0.2211538461538462,0.1403508771929824,0.4487179487179487,0.2592592592592592,0.344,0.2698237885462555
2020-01-06 00:00:00,0.2019230769230769,0.20467836257309932,0.4401709401709402,0.24691358024691354,0.30933333333333335,0.25091776798825255
2020-01-06 01:00:00,0.25,0.2807017543859649,0.4038461538461538,0.2592592592592592,0.312,0.2417400881057269
2020-01-06 02:00:00,0.1923076923076923,0.2807017543859649,0.3846153846153846,0.2592592592592592,0.312,0.2610132158590308
2020-01-06 03:00:00,0.25480769230769224,0.3070175438596491,0.375,0.2407407407407407,0.296,0.23678414096916295
2020-01-06 04:00:00,0.29807692307692313,0.27192982456140347,0.3621794871794871,0.25925925925925924,0.396,0.33259911894273125
2020-01-06 05:00:00,0.1634615384615384,0.5438596491228069,0.2820512820512821,0.1851851851851852,0.168,0.1530837004405286
2020-01-06 06:00:00,0.1586538461538462,0.4736842105263157,0.2884615384615385,0.16666666666666666,0.18,0.15225770925110124
2020-01-06 07:00:00,0.1586538461538461,0.5,0.24358974358974356,0.14814814814814814,0.14800000000000002,0.1247246696035242
2020-01-06 08:00:00,0.13942307692307693,0.5328947368421053,0.2564102564102564,0.1435185185185185,0.13,0.10951266519823785
2020-01-06 09:00:00,0.12019230769230775,0.5657894736842105,0.26923076923076916,0.13888888888888884,0.112,0.09430066079295149
2020-01-06 10:00:00,0.1586538461538461,0.42982456140350866,0.3044871794871795,0.1481481481481481,0.12,0.08232378854625545
2020-01-06 11:00:00,0.1634615384615384,0.2982456140350876,0.3076923076923077,0.1851851851851852,0.208,0.1437224669603524
2020-01-06 12:00:00,0.17307692307692307,0.3070175438596491,0.2884615384615385,0.16666666666666666,0.16799999999999998,0.1170154185022026
2020-01-06 13:00:00,0.1586538461538462,0.27192982456140347,0.34935897435897445,0.1481481481481481,0.224,0.1616189427312775
2020-01-06 14:00:00,0.2740384615384615,0.24561403508771923,0.3749999999999999,0.16666666666666666,0.27999999999999997,0.2089757709251101
2020-01-06 15:00:00,0.25000000000000006,0.2017543859649122,0.3878205128205129,0.16666666666666666,0.276,0.20181718061674006
2020-01-06 16:00:00,0.4663461538461538,0.1666666666666666,0.3974358974358974,0.1851851851851852,0.356,0.25302863436123346
2020-01-06 17:00:00,0.173076923076923,0.4035087719298245,0.2948717948717949,0.1481481481481481,0.096,0.0523127753303964
2020-01-06 18:00:00,0.2596153846153847,0.1578947368421052,0.3653846153846155,0.1481481481481481,0.28,0.1817180616740088
2020-01-06 19:00:00,0.2756410256410256,0.1929824561403508,0.373931623931624,0.1604938271604938,0.27999999999999997,0.20906754772393535
2020-01-06 20:00:00,0.20673076923076925,0.2894736842105262,0.3173076923076924,0.1111111111111111,0.16,0.10627753303964754
2020-01-06 21:00:00,0.1971153846153846,0.2982456140350877,0.3205128205128206,0.1296296296296296,0.18,0.13463656387665196
2020-01-06 22:00:00,0.20673076923076925,0.24561403508771923,0.3301282051282052,0.1296296296296296,0.184,0.1368392070484581
2020-01-06 23:00:00,0.375,0.1929824561403508,0.3397435897435898,0.1481481481481481,0.256,0.2136563876651982
2020-01-07 00:00:00,0.24519230769230774,0.1578947368421052,0.4262820512820513,0.1296296296296296,0.252,0.16932819383259912
2020-01-07 01:00:00,0.375,0.1666666666666666,0.4551282051282052,0.20370370370370372,0.356,0.2681718061674009
2020-01-07 02:00:00,0.3413461538461539,0.175438596491228,0.37820512820512814,0.16666666666666666,0.348,0.2918502202643172
2020-01-07 03:00:00,0.4423076923076924,0.1578947368421052,0.4391025641025641,0.20370370370370372,0.372,0.3303964757709251
2020-01-07 04:00:00,0.2852564102564103,0.22222222222222218,0.39743589743589736,0.13580246913580243,0.256,0.19328193832599116
2020-01-07 05:00:00,0.2211538461538462,0.2631578947368421,0.391025641025641,0.1481481481481481,0.192,0.1409691629955947
2020-01-07 06:00:00,0.38141025641025644,0.18128654970760227,0.42094017094017094,0.1851851851851852,0.32266666666666666,0.2578928046989721
2020-01-07 07:00:00,0.1346153846153847,0.5263157894736842,0.2307692307692307,0.074074074074074,0.112,0.085352422907489
2020-01-07 08:00:00,0.1586538461538462,0.4649122807017544,0.31089743589743585,0.09259259259259256,0.124,0.0988436123348017
2020-01-07 09:00:00,0.3125,0.2017543859649122,0.4519230769230769,0.16666666666666666,0.376,0.325715859030837
2020-01-07 10:00:00,0.22115384615384615,0.24561403508771923,0.40064102564102566,0.14814814814814814,0.252,0.2018171806167401
2020-01-07 11:00:00,0.19711538461538458,0.4210526315789473,0.40064102564102555,0.11111111111111105,0.152,0.12004405286343611
2020-01-07 12:00:00,0.2019230769230769,0.25438596491228066,0.3685897435897436,0.09259259259259256,0.2319999999999999,0.18584801762114533
2020-01-07 13:00:00,0.33653846153846156,0.1578947368421052,0.4326923076923077,0.20370370370370372,0.388,0.3491189427312775
2020-01-07 14:00:00,0.3509615384615385,0.1842105263157894,0.4775641025641026,0.20370370370370372,0.344,0.2717511013215859
2020-01-07 15:00:00,0.264423076923077,0.28070175438596484,0.4551282051282052,0.1481481481481481,0.22799999999999998,0.16189427312775329
2020-01-07 16:00:00,0.375,0.21929824561403502,0.4815705128205129,0.16203703703703703,0.31,0.2469713656387665
2020-01-07 17:00:00,0.4855769230769231,0.1578947368421052,0.5080128205128206,0.17592592592592593,0.392,0.33204845814977973
2020-01-07 18:00:00,0.33173076923076916,0.27192982456140347,0.4326923076923077,0.1296296296296296,0.26,0.2120044052863436
2020-01-07 19:00:00,0.3076923076923077,0.2368421052631578,0.4839743589743589,0.18518518518518517,0.26,0.17731277533039647
2020-01-07 20:00:00,0.23918269230769235,0.24342105263157887,0.41506410256410253,0.15277777777777776,0.23,0.17318281938325988
2020-01-07 21:00:00,0.17067307692307698,0.24999999999999994,0.34615384615384615,0.12037037037037035,0.2,0.1690528634361233
2020-01-07 22:00:00,0.34134615384615385,0.219298245614035,0.45833333333333337,0.1851851851851852,0.30000000000000004,0.21613436123348015
2020-01-07 23:00:00,0.2403846153846154,0.25438596491228066,0.3653846153846154,0.1296296296296296,0.212,0.15996696035242292
2020-01-08 00:00:00,0.3028846153846154,0.175438596491228,0.467948717948718,0.16666666666666666,0.324,0.24559471365638766
2020-01-08 01:00:00,0.23076923076923078,0.25438596491228066,0.40705128205128205,0.14814814814814814,0.252,0.21778634361233473
2020-01-08 02:00:00,0.32692307692307704,0.19883040935672505,0.42948717948717946,0.1604938271604938,0.29333333333333333,0.2213656387665198
2020-01-08 03:00:00,0.326923076923077,0.18713450292397651,0.43803418803418803,0.16049382716049382,0.30933333333333335,0.2429331864904552
2020-01-08 04:00:00,0.3269230769230769,0.17543859649122798,0.4465811965811966,0.16049382716049385,0.3253333333333333,0.2645007342143906
2020-01-08 05:00:00,0.27243589743589747,0.2748538011695906,0.4166666666666667,0.1851851851851852,0.26933333333333337,0.2224669603524229
2020-01-08 06:00:00,0.1971153846153846,0.2982456140350877,0.342948717948718,0.1296296296296296,0.172,0.125
2020-01-08 07:00:00,0.5576923076923076,0.1403508771929824,0.5128205128205129,0.1851851851851852,0.456,0.4295154185022026
2020-01-08 08:00:00,0.3333333333333333,0.20467836257309935,0.46794871794871806,0.16049382716049385,0.3066666666666667,0.24229074889867838
2020-01-08 09:00:00,0.1923076923076923,0.2807017543859649,0.3461538461538462,0.1111111111111111,0.192,0.1266519823788546
2020-01-08 10:00:00,0.3108974358974359,0.25730994152046777,0.38461538461538464,0.1604938271604938,0.25066666666666665,0.17602790014684286
2020-01-08 11:00:00,0.25480769230769235,0.21052631578947362,0.44871794871794873,0.18518518518518517,0.244,0.1635462555066079
2020-01-08 12:00:00,0.21634615384615385,0.21929824561403505,0.41346153846153844,0.1481481481481481,0.224,0.15941629955947134
2020-01-08 13:00:00,0.3076923076923077,0.2017543859649122,0.44871794871794873,0.1851851851851852,0.26,0.1996145374449339
2020-01-08 14:00:00,0.23076923076923078,0.3421052631578947,0.3044871794871795,0.1481481481481481,0.124,0.07323788546255505
2020-01-08 15:00:00,0.23076923076923075,0.23976608187134493,0.35897435897435886,0.17283950617283947,0.216,0.16281204111600583
2020-01-08 16:00:00,0.2019230769230769,0.1929824561403508,0.4935897435897436,0.1851851851851852,0.256,0.1756607929515418
2020-01-08 17:00:00,0.2355769230769231,0.175438596491228,0.46153846153846156,0.1481481481481481,0.24,0.1712555066079295
2020-01-08 18:00:00,0.2692307692307693,0.2982456140350876,0.4166666666666667,0.1851851851851852,0.144,0.073237885462555
2020-01-08 19:00:00,0.25320512820512825,0.24561403508771926,0.41452991452991456,0.16049382716049385,0.20533333333333334,0.14794419970631423
2020-01-08 20:00:00,0.2820512820512821,0.18128654970760227,0.452991452991453,0.1604938271604938,0.26666666666666666,0.1998898678414096
2020-01-08 21:00:00,0.24038461538461542,0.2719298245614034,0.37820512820512814,0.1481481481481481,0.18,0.12362334801762115
2020-01-08 22:00:00,0.27884615384615385,0.2017543859649122,0.4006410256410256,0.1481481481481481,0.256,0.19273127753303962
2020-01-08 23:00:00,0.2307692307692308,0.175438596491228,0.4294871794871795,0.1111111111111111,0.296,0.2345814977973568
2020-01-09 00:00:00,0.3269230769230769,0.18128654970760227,0.4444444444444444,0.1481481481481481,0.2986666666666667,0.24192364170337735
2020-01-09 01:00:00,0.27884615384615385,0.29824561403508765,0.423076923076923,0.11111111111111105,0.212,0.1671255506607929
2020-01-09 02:00:00,0.21153846153846154,0.3684210526315789,0.3525641025641026,0.07407407407407403,0.12,0.08535242290748897
2020-01-09 03:00:00,0.2403846153846154,0.27192982456140347,0.37820512820512825,0.1111111111111111,0.20400000000000001,0.1577643171806167
2020-01-09 04:00:00,0.2788461538461538,0.1666666666666666,0.4391025641025641,0.14814814814814814,0.33999999999999997,0.2797356828193832
2020-01-09 05:00:00,0.2307692307692308,0.1578947368421052,0.4358974358974359,0.1481481481481481,0.28,0.2136563876651982
2020-01-09 06:00:00,0.2019230769230769,0.2368421052631578,0.39423076923076916,0.1296296296296296,0.268,0.18832599118942728
2020-01-09 07:00:00,0.24679487179487183,0.21637426900584789,0.44871794871794873,0.1358024691358025,0.25333333333333335,0.17198972099853158
2020-01-09 08:00:00,0.28846153846153844,0.1578947368421052,0.423076923076923,0.1296296296296296,0.34,0.28028634361233473
2020-01-09 09:00:00,0.3798076923076923,0.1666666666666666,0.46153846153846156,0.16666666666666666,0.356,0.25715859030837007
2020-01-09 10:00:00,0.4807692307692309,0.1228070175438596,0.4807692307692308,0.1481481481481481,0.408,0.3193832599118943
2020-01-09 11:00:00,0.23076923076923078,0.2280701754385964,0.38141025641025644,0.1111111111111111,0.216,0.15253303964757708
2020-01-09 12:00:00,0.3990384615384615,0.1578947368421052,0.4743589743589744,0.11111111111111105,0.296,0.20980176211453744
2020-01-09 13:00:00,0.3974358974358974,0.13450292397660812,0.48931623931623935,0.14814814814814814,0.34400000000000003,0.2599118942731277
2020-01-09 14:00:00,0.2596153846153846,0.2017543859649122,0.3814102564102565,0.07407407407407406,0.23599999999999993,0.16767621145374445
2020-01-09 15:00:00,0.22596153846153844,0.21052631578947362,0.4358974358974359,0.0555555555555555,0.224,0.1475770925110132
2020-01-09 16:00:00,0.2115384615384615,0.3157894736842105,0.3461538461538462,0.1481481481481481,0.128,0.0748898678414096
2020-01-09 17:00:00,0.32051282051282054,0.11695906432748533,0.4145299145299146,0.061728395061728336,0.32,0.2332966226138032
2020-01-09 18:00:00,0.31730769230769235,0.1008771929824561,0.467948717948718,0.11111111111111108,0.304,0.21310572687224666
2020-01-09 19:00:00,0.3365384615384615,0.175438596491228,0.5128205128205129,0.1111111111111111,0.224,0.1266519823788546
2020-01-09 20:00:00,0.25480769230769235,0.219298245614035,0.4743589743589744,0.07407407407407406,0.176,0.11371145374449335
2020-01-09 21:00:00,0.2596153846153847,0.1228070175438596,0.4102564102564102,0.1111111111111111,0.256,0.1833700440528634
2020-01-09 22:00:00,0.36778846153846156,0.1096491228070175,0.5224358974358975,0.1111111111111111,0.324,0.23031387665198236
2020-01-09 23:00:00,0.2596153846153847,0.1228070175438596,0.4935897435897436,0.1481481481481481,0.264,0.1712555066079295
2020-01-10 00:00:00,0.3173076923076923,0.1929824561403508,0.3525641025641027,0.1111111111111111,0.224,0.1343612334801762
2020-01-10 01:00:00,0.35576923076923084,0.1228070175438596,0.5448717948717949,0.1111111111111111,0.32799999999999996,0.23485682819383255
2020-01-10 02:00:00,0.20512820512820515,0.1929824561403508,0.3376068376068376,0.074074074074074,0.216,0.16831864904552127
2020-01-10 03:00:00,0.2371794871794872,0.16959064327485374,0.4337606837606838,0.09876543209876541,0.22399999999999998,0.1475770925110132
